38	United	united	NNP	_	39	compound	_	_	I-ANS
39	States	state	NNP	_	36	pobj	_	_	I-ANS
40	in	in	IN	_	39	prep	_	_	I-ANS
41	New	new	NNP	_	42	compound	_	_	I-ANS
42	York	york	NNP	_	43	compound	_	_	I-ANS
43	City	city	NNP	_	40	pobj	_	_	I-ANS
44	and	and	CC	_	39	cc	_	_	I-ANS
45	the	the	DT	_	49	det	_	_	I-ANS
46	Washington	washington	NNP	_	48	nmod	_	_	I-ANS
47	,	,	,	_	48	punct	_	_	I-ANS
48	D.C.	d.c.	NNP	_	49	compound	_	_	I-ANS
49	area	area	NN	_	39	conj	_	_	I-ANS
50	on	on	IN	_	49	prep	_	_	I-ANS
51	September	september	NNP	_	50	pobj	_	_	I-ANS
52	11	0	CD	_	51	nummod	_	_	I-ANS
53	,	,	,	_	51	punct	_	_	I-ANS
54	2001	0	CD	_	51	npadvmod	_	_	L-ANS
55	.	.	.	_	19	punct	_	_	O

1	what	what	WP	_	2	attr	_	_	_
2	are	be	VBP	_	0	root	_	_	_
3	social	social	JJ	_	4	amod	_	_	_
4	security	security	NN	_	5	compound	_	_	_
5	taxes	tax	NNS	_	2	nsubj	_	_	_

1	Tax	tax	NN	_	2	compound	_	_	O
2	deposits	deposit	NNS	_	5	nsubjpass	_	_	O
3	are	be	VBP	_	5	auxpass	_	_	O
4	formally	formally	RB	_	5	advmod	_	_	B-ANS
5	entrusted	entrust	VBN	_	0	root	_	_	I-ANS
6	to	to	IN	_	5	prep	_	_	I-ANS
7	the	the	DT	_	11	det	_	_	I-ANS
8	Federal	federal	NNP	p2=JJ	11	compound	_	_	I-ANS
9	Old	old	NNP	_	11	compound	_	_	I-ANS
10	-	-	HYPH	_	11	punct	_	_	I-ANS
11	Age	age	NNP	_	6	pobj	_	_	I-ANS
12	and	and	CC	_	11	cc	_	_	I-ANS
13	Survivors	survivors	NNP	p2=NNPS	16	compound	_	_	I-ANS
14	Insurance	insurance	NNP	_	16	compound	_	_	I-ANS
15	Trust	trust	NNP	_	16	compound	_	_	I-ANS
16	Fund	fund	NNP	_	11	conj	_	_	I-ANS
17	,	,	,	_	16	punct	_	_	I-ANS
18	the	the	DT	_	23	det	_	_	I-ANS
19	Federal	federal	NNP	_	23	compound	_	_	I-ANS
20	Disability	disability	NNP	p2=NN	23	compound	_	_	I-ANS
21	Insurance	insurance	NNP	_	23	compound	_	_	I-ANS
22	Trust	trust	NNP	_	23	compound	_	_	I-ANS
23	Fund	fund	NNP	_	16	appos	_	_	I-ANS
24	,	,	,	_	16	punct	_	_	I-ANS
25	the	the	DT	_	30	det	_	_	I-ANS
26	Federal	federal	NNP	_	30	compound	_	_	I-ANS
27	Hospital	hospital	NNP	_	30	compound	_	_	I-ANS
28	Insurance	insurance	NNP	_	30	compound	_	_	I-ANS
29	Trust	trust	NNP	_	30	compound	_	_	I-ANS
30	Fund	fund	NNP	_	16	conj	_	_	I-ANS
31	,	,	,	_	30	punct	_	_	I-ANS
32	or	or	CC	_	30	cc	_	_	I-ANS
33	the	the	DT	_	39	det	_	_	I-ANS
34	Federal	federal	NNP	p2=JJ	39	compound	_	_	I-ANS
35	Supplementary	supplementary	NNP	_	39	compound	_	_	I-ANS
36	Medical	medical	NNP	_	39	compound	_	_	I-ANS
37	Insurance	insurance	NNP	_	39	compound	_	_	I-ANS
38	Trust	trust	NNP	_	39	compound	_	_	I-ANS
39	Fund	fund	NNP	_	30	conj	_	_	I-ANS
40	which	which	WDT	_	41	nsubj	_	_	I-ANS
41	comprise	comprise	VBP	_	11	relcl	_	_	I-ANS
42	the	the	DT	_	46	det	_	_	I-ANS
43	Social	social	NNP	_	44	compound	_	_	I-ANS
44	Security	security	NNP	_	46	compound	_	_	I-ANS
45	Trust	trust	NNP	_	46	compound	_	_	I-ANS
46	Fund	fund	NNP	_	41	dobj	_	_	L-ANS
47	.	.	.	_	5	punct	_	_	O

1	what	what	WDT	p2=WP	2	det	_	_	_
2	town	town	NN	_	4	nsubj	_	_	_
3	is	be	VBZ	_	4	aux	_	_	_
4	laurel	laurel	VBG	p2=PRP$	0	root	_	_	_
5	hollow	hollow	JJ	_	6	amod	_	_	_
6	ny	ny	NN	p2=NNS	4	dobj	_	_	_
7	in	in	IN	p2=RP	4	prep	_	_	_

1	Laurel	laurel	NNP	_	2	compound	_	_	O
2	Hollow	hollow	NNP	_	3	nsubj	_	_	O
3	is	be	VBZ	_	0	root	_	_	O
4	a	a	DT	_	5	det	_	_	O
5	village	village	NN	_	3	attr	_	_	O
6	in	in	IN	_	5	prep	_	_	O
7	the	the	DT	_	8	det	_	_	O
8	Town	town	NNP	p2=NN	6	pobj	_	_	O
9	of	of	IN	_	8	prep	_	_	O
10	Oyster	oyster	NNP	_	11	compound	_	_	B-ANS
11	Bay	bay	NNP	_	9	pobj	_	_	L-ANS
12	in	in	IN	_	11	prep	_	_	O
13	Nassau	nassau	NNP	_	14	compound	_	_	O
14	County	county	NNP	_	12	pobj	_	_	O
15	,	,	,	_	14	punct	_	_	O
16	New	new	NNP	_	17	compound	_	_	O
17	York	york	NNP	_	14	npadvmod	_	_	O
18	in	in	IN	_	8	prep	_	_	O
19	the	the	DT	_	21	det	_	_	O
20	United	united	NNP	_	21	compound	_	_	O
21	States	state	NNP	_	18	pobj	_	_	O
22	.	.	.	_	3	punct	_	_	O

1	when	when	WRB	_	5	advmod	_	_	_
2	did	do	VBD	_	5	aux	_	_	_
3	charles	charles	NNS	p2=XX	4	nn	_	_	_
4	dickens	dickens	NNS	_	5	nsubj	_	_	_
5	live	live	VB	p2=VBP	0	root	_	_	_

1	Charles	charles	NNP	_	4	compound	_	_	O
2	John	john	NNP	_	4	compound	_	_	O
3	Huffam	huffam	NNP	_	4	compound	_	_	O
4	Dickens	dickens	NNP	_	15	nsubj	_	_	O
5	(	(	-LRB-	_	4	punct	_	_	O
6	;	;	:	_	4	punct	_	_	O
7	7	0	CD	_	8	nummod	_	_	O
8	February	february	NNP	_	4	conj	_	_	B-ANS
9	1812	0	CD	p2=NNP	8	npadvmod	_	_	I-ANS
10	–	-	SYM	p2=NN	12	punct	_	_	I-ANS
11	9	0	CD	_	12	nummod	_	_	I-ANS
12	June	june	NNP	_	8	prep	_	_	I-ANS
13	1870	0	CD	_	12	npadvmod	_	_	L-ANS
14	)	)	-RRB-	_	4	punct	_	_	O
15	was	be	VBD	_	0	root	_	_	O
16	an	an	DT	_	18	det	_	_	O
17	English	english	NNP	p2=JJ	18	compound	_	_	O
18	writer	writer	NN	_	15	attr	_	_	O
19	and	and	CC	_	18	cc	_	_	O
20	social	social	JJ	_	21	amod	_	_	O
21	critic	critic	NN	_	18	conj	_	_	O
22	.	.	.	_	15	punct	_	_	O

1	when	when	WRB	_	7	advmod	_	_	_
2	did	do	VBD	_	7	aux	_	_	_
3	the	the	DT	_	6	det	_	_	_
4	civil	civil	JJ	_	5	amod	_	_	_
5	rights	right	NNS	_	6	compound	_	_	_
6	movement	movement	NN	_	7	nsubj	_	_	_
7	begin	begin	VBP	p2=VB	0	root	_	_	_

1	The	the	DT	_	4	det	_	_	O
2	civil	civil	JJ	_	3	amod	_	_	O
3	rights	right	NNS	_	4	compound	_	_	O
4	movement	movement	NN	_	5	nsubj	_	_	O
5	was	be	VBD	_	0	root	_	_	O
6	a	a	DT	_	7	det	_	_	O
7	series	series	NN	_	5	attr	_	_	O
8	of	of	IN	_	7	prep	_	_	O
9	worldwide	worldwide	JJ	p2=RB	11	amod	_	_	O
10	political	political	JJ	_	11	amod	_	_	O
11	movements	movement	NNS	_	8	pobj	_	_	O
12	for	for	IN	_	11	prep	_	_	O
13	equality	equality	NN	_	12	pobj	_	_	O
14	before	before	IN	_	13	prep	_	_	O
15	the	the	DT	_	16	det	_	_	O
16	law	law	NN	_	14	pobj	_	_	O
17	that	that	WDT	_	18	nsubj	_	_	O
18	peaked	peak	VBD	_	16	relcl	_	_	O
19	in	in	IN	_	18	prep	_	_	O
20	the	the	DT	_	21	det	_	_	O
21	1960s	0s	NNS	_	19	pobj	_	_	U-ANS
22	.	.	.	_	5	punct	_	_	O

1	who	who	WP	_	2	nsubj	_	_	_
2	won	win	VBD	_	0	root	_	_	_
3	fifa	fifa	DT	p2=NN	5	det	_	_	_
4	world	world	NN	_	5	compound	_	_	_
5	cup	cup	NN	_	2	dobj	_	_	_
6	2010	0	CD	_	2	npadvmod	_	_	_

1	In	in	IN	_	11	prep	_	_	O
2	the	the	DT	_	3	det	_	_	O
3	final	final	JJ	p2=NN	1	pobj	_	_	O
4	,	,	,	_	11	punct	_	_	O
5	Spain	spain	NNP	p2=JJ	11	nsubj	_	_	U-ANS
6	,	,	,	_	11	punct	_	_	O
7	the	the	DT	_	9	det	_	_	O
8	European	european	JJ	p2=NNP	9	amod	_	_	O
9	champions	champion	NNS	_	11	nsubj	_	_	O
10	,	,	,	_	9	punct	_	_	O
11	defeated	defeat	VBD	_	0	root	_	_	O
12	third	#ord#	JJ	p2=RB	14	amod	_	_	O
13	-	-	HYPH	_	14	punct	_	_	O
14	time	time	NN	_	15	compound	_	_	O
15	finalists	finalist	NNS	p2=VBZ	11	dobj	_	_	O
16	the	the	DT	_	17	det	_	_	O
17	Netherlands	netherlands	NNP	p2=NNPS	18	nsubj	_	_	O
18	1–0	0–0	NN	p2=CD	11	npadvmod	_	_	O
19	after	after	IN	_	18	prep	_	_	O
20	extra	extra	JJ	_	21	amod	_	_	O
21	time	time	NN	_	19	pobj	_	_	O
22	,	,	,	_	11	punct	_	_	O
23	with	with	IN	_	11	prep	_	_	O
24	Andrés	andrés	NNP	p2=NNPS	25	compound	_	_	O
25	Iniesta	iniesta	NNP	_	28	poss	_	_	O
26	'	'	POS	p2=''	25	case	_	_	O
27	s	s	POS	p2=NN	28	compound	_	_	O
28	goal	goal	NN	_	23	pobj	_	_	O
29	in	in	IN	_	28	prep	_	_	O
30	the	the	DT	_	32	det	_	_	O
31	116th	#ord#	JJ	_	32	amod	_	_	O
32	minute	minute	NN	_	29	pobj	_	_	O
33	giving	give	VBG	_	32	acl	_	_	O
34	Spain	spain	NNP	_	33	dative	_	_	U-ANS
35	their	their	PRP$	_	38	poss	_	_	O
36	first	#ord#	JJ	_	38	amod	_	_	O
37	world	world	NN	_	38	compound	_	_	O
38	title	title	NN	_	33	dobj	_	_	O
39	,	,	,	_	11	punct	_	_	O
40	becoming	become	VBG	_	11	advcl	_	_	O
41	the	the	DT	_	43	det	_	_	O
42	eighth	#ord#	JJ	_	43	amod	_	_	O
43	nation	nation	NN	_	40	attr	_	_	O
44	to	to	TO	_	45	aux	_	_	O
45	win	win	VB	_	43	relcl	_	_	O
46	the	the	DT	_	47	det	_	_	O
47	tournament	tournament	NN	_	45	dobj	_	_	O
48	,	,	,	_	18	punct	_	_	O
49	and	and	CC	_	18	cc	_	_	O
50	the	the	DT	_	53	det	_	_	O
51	first	#ord#	JJ	_	53	amod	_	_	O
52	European	european	JJ	_	53	amod	_	_	O
53	nation	nation	NN	_	18	conj	_	_	O
54	to	to	TO	_	55	aux	_	_	O
55	win	win	VB	_	11	advcl	_	_	O
56	the	the	DT	_	57	det	_	_	O
57	tournament	tournament	NN	_	55	dobj	_	_	O
58	outside	outside	IN	_	55	prep	_	_	O
59	its	its	PRP$	_	61	poss	_	_	O
60	home	home	NN	_	61	compound	_	_	O
61	continent	continent	NN	_	58	pobj	_	_	O
62	.	.	.	_	11	punct	_	_	O

1	when	when	WRB	_	6	advmod	_	_	_
2	did	do	VBD	_	6	aux	_	_	_
3	egg	egg	NN	p2=XX	4	nn	_	_	_
4	mcmuffin	mcmuffin	NN	p2=NNP	6	nsubjpass	_	_	_
5	get	get	VB	p2=NN	6	auxpass	_	_	_
6	invented	invent	VBN	_	0	root	_	_	_

1	The	the	DT	_	3	det	_	_	O
2	Egg	egg	NNP	_	3	compound	_	_	O
3	McMuffin	mcmuffin	NNP	_	4	nsubj	_	_	O
4	is	be	VBZ	_	12	ccomp	_	_	O
5	the	the	DT	_	8	det	_	_	O
6	signature	signature	NN	_	8	compound	_	_	O
7	breakfast	breakfast	NN	_	8	compound	_	_	O
8	sandwich	sandwich	NN	_	4	attr	_	_	O
9	;	;	:	_	12	punct	_	_	O
10	it	it	PRP	_	12	nsubjpass	_	_	O
11	was	be	VBD	_	12	auxpass	_	_	O
12	invented	invent	VBN	_	0	root	_	_	O
13	by	by	IN	_	12	agent	_	_	O
14	the	the	DT	_	16	det	_	_	O
15	late	late	JJ	p2=NNP	16	amod	_	_	O
16	McDonald	mcdonald	NNP	_	18	poss	_	_	O
17	's	's	POS	_	16	case	_	_	O
18	franchisee	franchisee	NN	p2=NNP	13	pobj	_	_	O
19	Herb	herb	NNP	_	20	compound	_	_	O
20	Peterson	peterson	NNP	_	18	appos	_	_	O
21	in	in	IN	_	12	prep	_	_	O
22	the	the	DT	_	24	det	_	_	O
23	late	late	JJ	_	24	amod	_	_	B-ANS
24	1960s	0s	NNS	_	21	pobj	_	_	L-ANS
25	and	and	CC	_	12	cc	_	_	O
26	was	be	VBD	_	27	auxpass	_	_	O
27	introduced	introduce	VBN	_	12	conj	_	_	O
28	nationwide	nationwide	RB	p2=JJ	27	advmod	_	_	O
29	in	in	IN	_	27	prep	_	_	O
30	1972	0	CD	_	29	pobj	_	_	O
31	.	.	.	_	12	punct	_	_	O

1	who	who	WP	_	2	nsubj	_	_	_
2	shot	shoot	VBD	_	0	root	_	_	_
3	john	john	NNP	p2=NN	4	nn	_	_	_
4	lennon	lennon	NNP	_	2	dobj	_	_	_
5	?	?	.	_	2	punct	_	_	_

1	He	he	PRP	_	3	nsubjpass	_	_	O
2	was	be	VBD	_	3	auxpass	_	_	O
3	shot	shoot	VBN	_	0	root	_	_	O
4	by	by	IN	_	3	agent	_	_	O
5	Mark	mark	NNP	_	7	compound	_	_	O
6	David	david	NNP	_	7	compound	_	_	O
7	Chapman	chapman	NNP	_	4	pobj	_	_	O
8	at	at	IN	_	3	prep	_	_	O
9	the	the	DT	_	10	det	_	_	O
10	entrance	entrance	NN	_	8	pobj	_	_	O
11	of	of	IN	_	10	prep	_	_	O
12	the	the	DT	_	13	det	_	_	O
13	building	building	NN	_	11	pobj	_	_	O
14	where	where	WRB	_	16	advmod	_	_	O
15	he	he	PRP	_	16	nsubj	_	_	O
16	lived	live	VBD	_	13	relcl	_	_	O
17	,	,	,	_	3	punct	_	_	O
18	The	the	DT	p2=NNP	19	det	_	_	O
19	Dakota	dakota	NNP	_	10	appos	_	_	O
20	,	,	,	_	19	punct	_	_	O
21	in	in	IN	_	19	prep	_	_	O
22	New	new	NNP	_	23	compound	_	_	O
23	York	york	NNP	_	24	compound	_	_	O
24	City	city	NNP	_	21	pobj	_	_	O
25	on	on	IN	_	16	prep	_	_	O
26	8	0	CD	_	27	nummod	_	_	B-ANS
27	December	december	NNP	_	25	pobj	_	_	I-ANS
28	1980	0	CD	_	27	npadvmod	_	_	L-ANS
29	.	.	.	_	3	punct	_	_	O

1	what	what	WDT	p2=WP	2	det	_	_	_
2	state	state	NN	_	3	nsubj	_	_	_
3	is	be	VBZ	_	0	root	_	_	_
4	new	new	JJ	_	5	amod	_	_	_
5	orleans	orleans	NNS	p2=NN	3	attr	_	_	_
6	in	in	IN	p2=RB	5	prep	_	_	_

1	New	new	NNP	_	2	compound	_	_	O
2	Orleans	orleans	NNP	p2=NNPS	0	root	_	_	O
3	(	(	-LRB-	_	2	punct	_	_	O
4	or	or	CC	_	2	cc	_	_	O
5	,	,	,	_	2	punct	_	_	O
6	locally	locally	RB	_	2	conj	_	_	O
7	or	or	CC	_	2	cc	_	_	O
8	;	;	:	p2=,	10	punct	_	_	O
9	)	)	-RRB-	_	10	punct	_	_	O
10	is	be	VBZ	_	2	conj	_	_	O
11	a	a	DT	_	15	det	_	_	O
12	major	major	JJ	_	15	amod	_	_	O
13	United	united	NNP	_	14	compound	_	_	O
14	States	state	NNP	_	15	compound	_	_	O
15	port	port	NN	_	10	attr	_	_	O
16	and	and	CC	_	15	cc	_	_	O
17	the	the	DT	_	19	det	_	_	O
18	largest	large	JJS	_	19	amod	_	_	O
19	city	city	NN	_	15	conj	_	_	O
20	and	and	CC	_	19	cc	_	_	O
21	metropolitan	metropolitan	JJ	_	22	amod	_	_	O
22	area	area	NN	_	19	conj	_	_	O
23	in	in	IN	_	10	prep	_	_	O
24	the	the	DT	_	25	det	_	_	O
25	state	state	NN	_	23	pobj	_	_	O
26	of	of	IN	_	25	prep	_	_	O
27	Louisiana	louisiana	NNP	_	26	pobj	_	_	U-ANS
28	.	.	.	_	10	punct	_	_	O

1	what	what	WP	_	2	attr	_	_	_
2	where	where	WRB	p2=VBD	9	pobj	_	_	_
3	the	the	DT	_	6	det	_	_	_
4	most	most	RBS	_	5	advmod	_	_	_
5	important	important	JJ	_	6	amod	_	_	_
6	factors	factor	NNS	_	0	root	_	_	_
7	that	that	WDT	_	8	nsubj	_	_	_
8	led	lead	VBD	_	6	relcl	_	_	_
9	to	to	IN	_	8	prep	_	_	_
10	the	the	DT	_	11	det	_	_	_
11	defeat	defeat	NN	_	9	pobj	_	_	_
12	of	of	IN	_	11	prep	_	_	_
13	the	the	DT	_	14	det	_	_	_
14	democrates	democrat	NNS	p2=NNPS	12	pobj	_	_	_
15	in	in	IN	_	11	prep	_	_	_
16	1968	0	CD	_	15	pobj	_	_	_
17	?	?	.	_	6	punct	_	_	_

1	It	it	PRP	_	2	nsubj	_	_	O
2	was	be	VBD	_	0	root	_	_	O
3	a	a	DT	_	6	det	_	_	O
4	wrenching	wrenching	JJ	p2=VBG	6	amod	_	_	O
5	national	national	JJ	_	6	amod	_	_	O
6	experience	experience	NN	_	2	attr	_	_	O
7	,	,	,	_	6	punct	_	_	O
8	conducted	conduct	VBN	p2=VBD	6	acl	_	_	O
9	during	during	IN	_	8	prep	_	_	O
10	a	a	DT	_	11	det	_	_	O
11	year	year	NN	_	9	pobj	_	_	O
12	of	of	IN	_	11	prep	_	_	O
13	violence	violence	NN	_	12	pobj	_	_	O
14	that	that	WDT	_	15	nsubj	_	_	O
15	included	include	VBD	_	11	relcl	_	_	O
16	the	the	DT	_	17	det	_	_	O
17	assassination	assassination	NN	_	15	dobj	_	_	O
18	of	of	IN	_	17	prep	_	_	O
19	civil	civil	JJ	_	20	amod	_	_	O
20	rights	right	NNS	_	21	compound	_	_	O
21	leader	leader	NN	_	24	compound	_	_	O
22	Martin	martin	NNP	_	24	compound	_	_	O
23	Luther	luther	NNP	_	24	compound	_	_	O
24	King	king	NNP	_	18	pobj	_	_	O
25	,	,	,	_	24	punct	_	_	O
26	Jr.	jr.	NNP	_	24	conj	_	_	O
27	,	,	,	_	26	punct	_	_	O
28	and	and	CC	_	26	cc	_	_	O
29	subsequent	subsequent	JJ	_	31	amod	_	_	O
30	race	race	NN	_	31	compound	_	_	O
31	riots	riot	NNS	_	26	conj	_	_	O
32	across	across	IN	_	31	prep	_	_	O
33	the	the	DT	_	34	det	_	_	O
34	nation	nation	NN	_	32	pobj	_	_	O
35	,	,	,	_	36	punct	_	_	O
36	the	the	DT	_	37	det	_	_	O
37	assasination	assasination	NN	_	75	nsubj	_	_	O
38	of	of	IN	_	37	prep	_	_	O
39	Democratic	democratic	JJ	_	41	amod	_	_	O
40	presidential	presidential	JJ	_	41	amod	_	_	O
41	candidate	candidate	NN	_	44	compound	_	_	O
42	Robert	robert	NNP	_	44	compound	_	_	O
43	F.	f.	NNP	_	44	compound	_	_	O
44	Kennedy	kennedy	NNP	_	38	pobj	_	_	O
45	,	,	,	_	37	punct	_	_	O
46	widespread	widespread	JJ	_	47	amod	_	_	O
47	opposition	opposition	NN	_	37	conj	_	_	O
48	to	to	IN	_	47	prep	_	_	O
49	the	the	DT	_	51	det	_	_	O
50	Vietnam	vietnam	NNP	_	51	compound	_	_	O
51	War	war	NNP	p2=NN	48	pobj	_	_	O
52	across	across	IN	_	47	prep	_	_	O
53	university	university	NN	_	54	compound	_	_	O
54	campuses	campus	NNS	_	52	pobj	_	_	O
55	,	,	,	_	47	punct	_	_	O
56	and	and	CC	_	47	cc	_	_	O
57	violent	violent	JJ	_	58	amod	_	_	O
58	confrontations	confrontation	NNS	_	47	conj	_	_	O
59	between	between	IN	_	58	prep	_	_	O
60	police	police	NNS	p2=NN	59	pobj	_	_	O
61	and	and	CC	_	60	cc	_	_	O
62	anti-war	anti-war	JJ	_	63	amod	_	_	O
63	protesters	protester	NNS	_	60	conj	_	_	O
64	at	at	IN	_	58	prep	_	_	O
65	the	the	DT	_	70	det	_	_	O
66	196	0	CD	_	67	compound	_	_	O
67	8	0	CD	p2=NNP	70	nummod	_	_	O
68	Democratic	democratic	JJ	p2=NNP	70	amod	_	_	O
69	National	national	NNP	_	70	compound	_	_	O
70	Convention	convention	NNP	_	64	pobj	_	_	O
71	as	as	IN	_	75	mark	_	_	O
72	the	the	DT	_	74	det	_	_	B-ANS
73	Democratic	democratic	JJ	p2=NNP	74	amod	_	_	I-ANS
74	party	party	NN	_	75	nsubj	_	_	I-ANS
75	split	split	VBD	p2=NN	15	advcl	_	_	L-ANS
76	again	again	RB	_	75	advmod	_	_	O
77	and	and	CC	_	76	cc	_	_	O
78	again	again	RB	_	76	conj	_	_	O
79	.	.	.	_	2	punct	_	_	O

1	when	when	WRB	_	5	advmod	_	_	_
2	did	do	VBD	_	5	aux	_	_	_
3	kurt	kurt	NNP	p2=VB	4	nn	_	_	_
4	cobain	cobain	TO	p2=VB	5	nsubj	_	_	_
5	kill	kill	VB	_	0	root	_	_	_
6	himself	himself	PRP	_	5	dobj	_	_	_

1	On	on	IN	_	9	prep	_	_	O
2	April	april	NNP	_	1	pobj	_	_	B-ANS
3	8	0	CD	_	2	nummod	_	_	I-ANS
4	,	,	,	_	2	punct	_	_	I-ANS
5	1994	0	CD	_	2	appos	_	_	L-ANS
6	,	,	,	_	9	punct	_	_	O
7	Cobain	cobain	NNP	_	9	nsubjpass	_	_	O
8	was	be	VBD	_	9	auxpass	_	_	O
9	found	find	VBN	_	0	root	_	_	O
10	dead	dead	JJ	_	9	oprd	_	_	O
11	at	at	IN	_	9	prep	_	_	O
12	his	his	PRP$	_	13	poss	_	_	O
13	home	home	NN	_	11	pobj	_	_	O
14	in	in	IN	_	13	prep	_	_	O
15	Seattle	seattle	NNP	_	14	pobj	_	_	O
16	,	,	,	_	15	punct	_	_	O
17	the	the	DT	_	18	det	_	_	O
18	victim	victim	NN	_	15	appos	_	_	O
19	of	of	IN	_	18	prep	_	_	O
20	what	what	WP	_	23	nsubjpass	_	_	O
21	was	be	VBD	_	23	auxpass	_	_	O
22	officially	officially	RB	_	23	advmod	_	_	O
23	ruled	rule	VBN	_	19	pcomp	_	_	O
24	a	a	DT	_	25	det	_	_	O
25	suicide	suicide	NN	_	23	oprd	_	_	O
26	by	by	IN	_	23	agent	_	_	O
27	a	a	DT	_	30	det	_	_	O
28	self-inflicted	self-inflicted	JJ	p2=VBN	30	amod	_	_	O
29	shotgun	shotgun	NN	p2=JJ	30	compound	_	_	O
30	wound	wound	NN	p2=VBN	26	pobj	_	_	O
31	to	to	IN	_	30	prep	_	_	O
32	the	the	DT	_	33	det	_	_	O
33	head	head	NN	_	31	pobj	_	_	O
34	.	.	.	_	9	punct	_	_	O

1	what	what	WP	_	2	attr	_	_	_
2	is	be	VBZ	_	0	root	_	_	_
3	a	a	DT	_	5	det	_	_	_
4	millwright	millwright	NN	p2=JJ	5	compound	_	_	_
5	worker	worker	NN	_	2	nsubj	_	_	_

1	A	a	DT	_	2	det	_	_	O
2	millwright	millwright	NN	_	3	nsubj	_	_	O
3	is	be	VBZ	_	0	root	_	_	O
4	a	a	DT	_	5	det	_	_	B-ANS
5	craftsman	craftsman	NN	_	3	attr	_	_	I-ANS
6	or	or	CC	_	5	cc	_	_	I-ANS
7	tradesman	tradesman	NN	_	5	conj	_	_	I-ANS
8	engaged	engage	VBN	p2=VBD	5	acl	_	_	I-ANS
9	with	with	IN	_	8	prep	_	_	I-ANS
10	the	the	DT	_	11	det	_	_	I-ANS
11	construction	construction	NN	_	9	pobj	_	_	I-ANS
12	and	and	CC	_	11	cc	_	_	I-ANS
13	maintenance	maintenance	NN	_	11	conj	_	_	I-ANS
14	of	of	IN	_	11	prep	_	_	I-ANS
15	machinery	machinery	NN	_	14	pobj	_	_	L-ANS
16	.	.	.	_	3	punct	_	_	O

1	what	what	WP	_	2	dep	_	_	_
2	the	the	DT	_	3	det	_	_	_
3	names	name	NNS	_	0	root	_	_	_
4	of	of	IN	_	3	prep	_	_	_
5	destiny	destiny	NN	_	7	poss	_	_	_
6	's	's	POS	_	5	case	_	_	_
7	child	child	NN	_	4	pobj	_	_	_

1	Destiny	destiny	NN	p2=NNP	3	poss	_	_	O
2	's	's	POS	_	1	case	_	_	O
3	Child	child	NN	_	4	nsubj	_	_	O
4	was	be	VBD	_	0	root	_	_	O
5	an	an	DT	_	9	det	_	_	O
6	American	american	JJ	p2=NNP	9	amod	_	_	O
7	R&B	r&b	NNP	p2=NN	9	compound	_	_	O
8	girl	girl	NN	_	9	compound	_	_	O
9	group	group	NN	_	4	attr	_	_	O
10	whose	whose	WP$	_	11	poss	_	_	O
11	final	final	JJ	_	9	amod	_	_	O
12	,	,	,	_	11	punct	_	_	O
13	and	and	CC	_	11	cc	_	_	O
14	perhaps	perhaps	RB	_	16	advmod	_	_	O
15	most	most	RBS	_	16	advmod	_	_	O
16	recognizable	recognizable	JJ	_	21	amod	_	_	O
17	,	,	,	_	21	punct	_	_	O
18	line	line	NN	_	20	compound	_	_	O
19	-	-	HYPH	_	20	punct	_	_	O
20	up	up	NN	p2=RP	21	nsubj	_	_	O
21	comprised	comprise	VBN	p2=VBD	11	conj	_	_	O
22	Beyoncé	beyoncé	NNP	_	23	compound	_	_	B-ANS
23	Knowles	knowles	NNP	p2=NNPS	21	npadvmod	_	_	I-ANS
24	,	,	,	_	23	punct	_	_	I-ANS
25	Kelly	kelly	NNP	_	26	compound	_	_	I-ANS
26	Rowland	rowland	NNP	_	23	conj	_	_	I-ANS
27	and	and	CC	_	26	cc	_	_	I-ANS
28	Michelle	michelle	NNP	_	29	compound	_	_	I-ANS
29	Williams	williams	NNP	_	26	conj	_	_	L-ANS
30	.	.	.	_	21	punct	_	_	O

1	who	who	WP	_	2	nsubj	_	_	_
2	created	create	VBD	_	0	root	_	_	_
3	the	the	DT	_	5	det	_	_	_
4	tourbillon	tourbillon	NN	p2=NNP	5	compound	_	_	_
5	movement	movement	NN	_	2	dobj	_	_	_
6	?	?	.	_	2	punct	_	_	_

1	Developed	develop	VBN	p2=VBD	28	advcl	_	_	O
2	around	around	IN	p2=RB	1	prep	_	_	O
3	1795	0	CD	_	2	pobj	_	_	O
4	by	by	IN	_	1	agent	_	_	O
5	the	the	DT	_	9	det	_	_	O
6	French	french	JJ	_	8	amod	_	_	O
7	-	-	HYPH	_	8	punct	_	_	O
8	Swiss	swiss	JJ	p2=NNP	9	amod	_	_	O
9	watchmaker	watchmaker	NN	p2=NNP	4	pobj	_	_	O
10	Abraham	abraham	NNP	_	12	compound	_	_	B-ANS
11	-	-	HYPH	_	12	punct	_	_	I-ANS
12	Louis	louis	NNP	_	13	compound	_	_	I-ANS
13	Breguet	breguet	NNP	p2=NN	9	appos	_	_	L-ANS
14	from	from	IN	_	1	prep	_	_	O
15	an	an	DT	_	17	det	_	_	O
16	earlier	early	JJR	_	17	amod	_	_	O
17	idea	idea	NN	_	14	pobj	_	_	O
18	by	by	IN	_	1	agent	_	_	O
19	the	the	DT	_	22	det	_	_	O
20	English	english	NNP	p2=JJ	22	compound	_	_	O
21	chronometer	chronometer	NN	_	22	compound	_	_	O
